psetID,taskID,taskName,student,timestamp
ps01,task2,timeProfiler,s048,20190204-205457
ps01,task2,timeProfiler,s048,20190204-205832
ps01,task2,timeProfiler,s048,20190204-210453
ps01,task2,timeProfiler,s048,20190204-211832
ps01,task2,timeProfiler,s048,20190204-212150
ps01,task2,timeProfiler,s049,20190204-152531
ps01,task2,timeProfiler,s049,20190204-153004
ps01,task2,timeProfiler,s049,20190204-153418
ps01,task2,timeProfiler,s049,20190204-153926
ps01,task2,timeProfiler,s049,20190204-160108
ps01,task2,timeProfiler,s049,20190204-160608
ps01,task2,timeProfiler,s049,20190204-165944
ps01,task2,timeProfiler,s049,20190204-170710
ps01,task2,timeProfiler,s049,20190204-172320
ps01,task2,timeProfiler,s049,20190204-185439
ps01,task2,timeProfiler,s049,20190204-222739
ps01,task2,timeProfiler,s049,20190204-223204
ps01,task2,timeProfiler,s049,20190204-223329
ps01,task2,timeProfiler,s049,20190204-223606
ps01,task2,timeProfiler,s049,20190204-224458
ps01,task2,timeProfiler,s049,20190204-224912
ps01,task2,timeProfiler,s049,20190204-225251
ps01,task2,timeProfiler,s049,20190205-140431
ps01,task2,timeProfiler,s049,20190205-140611
ps01,task2,timeProfiler,s049,20190205-140612
ps01,task2,timeProfiler,s049,20190205-140654
ps01,task2,timeProfiler,s049,20190205-184329
ps01,task2,timeProfiler,s049,20190205-185139
ps01,task2,timeProfiler,s049,20190205-185452
ps01,task2,timeProfiler,s049,20190205-185454
ps01,task2,timeProfiler,s049,20190205-185513
ps01,task2,timeProfiler,s049,20190205-185606
ps01,task2,timeProfiler,s049,20190205-185817
ps01,task2,timeProfiler,s049,20190205-185955
ps01,task2,timeProfiler,s050,20190204-150323
ps01,task2,timeProfiler,s050,20190204-152024
ps01,task2,timeProfiler,s050,20190204-152757
ps01,task2,timeProfiler,s050,20190204-153641
ps01,task2,timeProfiler,s050,20190204-160712
ps01,task2,timeProfiler,s050,20190204-161220
ps01,task2,timeProfiler,s050,20190204-161423
ps01,task2,timeProfiler,s050,20190204-165812
ps01,task2,timeProfiler,s050,20190204-165923
ps01,task2,timeProfiler,s050,20190204-165929
ps01,task2,timeProfiler,s050,20190204-170504
ps01,task2,timeProfiler,s050,20190204-170814
ps01,task2,timeProfiler,s050,20190204-171356
ps01,task2,timeProfiler,s050,20190204-171717
ps01,task2,timeProfiler,s050,20190204-173752
ps01,task2,timeProfiler,s050,20190204-174300
ps01,task2,timeProfiler,s050,20190204-180416
ps01,task2,timeProfiler,s050,20190204-180948
ps01,task2,timeProfiler,s050,20190204-181123
ps01,task2,timeProfiler,s050,20190204-190649
ps01,task2,timeProfiler,s050,20190204-192143
ps01,task2,timeProfiler,s050,20190204-192431
ps01,task2,timeProfiler,s050,20190204-194335
ps01,task2,timeProfiler,s050,20190205-145159
ps01,task2,timeProfiler,s051,20190205-212814
ps01,task2,timeProfiler,s051,20190205-213741
ps01,task2,timeProfiler,s051,20190205-213859
ps01,task2,timeProfiler,s051,20190205-214042
ps01,task2,timeProfiler,s051,20190205-214144
ps01,task2,timeProfiler,s051,20190205-215205
ps01,task2,timeProfiler,s051,20190205-215357
ps01,task2,timeProfiler,s051,20190205-215515
ps01,task2,timeProfiler,s051,20190205-215701
ps01,task2,timeProfiler,s051,20190205-222957
ps01,task2,timeProfiler,s051,20190205-223212
ps01,task2,timeProfiler,s051,20190205-224100
ps01,task2,timeProfiler,s051,20190205-225629
ps01,task2,timeProfiler,s051,20190205-225803
ps01,task2,timeProfiler,s051,20190205-225951
ps01,task2,timeProfiler,s051,20190205-230856
ps01,task2,timeProfiler,s051,20190205-231054
ps01,task2,timeProfiler,s051,20190205-231154
ps01,task2,timeProfiler,s051,20190205-231452
ps01,task2,timeProfiler,s051,20190205-231707
ps01,task2,timeProfiler,s051,20190205-231856
ps01,task2,timeProfiler,s051,20190205-232718
ps01,task2,timeProfiler,s051,20190205-232949
ps01,task2,timeProfiler,s051,20190205-233036
ps01,task2,timeProfiler,s051,20190205-233624
ps01,task2,timeProfiler,s051,20190205-233756
ps01,task2,timeProfiler,s051,20190205-233827
ps01,task2,timeProfiler,s051,20190205-234125
ps01,task2,timeProfiler,s051,20190205-234944
ps01,task2,timeProfiler,s051,20190205-235307
ps01,task2,timeProfiler,s051,20190205-235432
ps01,task2,timeProfiler,s051,20190205-235734
ps01,task2,timeProfiler,s051,20190205-235749
ps01,task2,timeProfiler,s051,20190205-235812
ps01,task2,timeProfiler,s051,20190206-000333
ps01,task2,timeProfiler,s051,20190206-000844
ps01,task2,timeProfiler,s051,20190206-001254
ps01,task2,timeProfiler,s051,20190206-001747
ps01,task2,timeProfiler,s051,20190206-002308
ps01,task2,timeProfiler,s051,20190206-002727
ps01,task2,timeProfiler,s052,20190205-180106
ps01,task2,timeProfiler,s052,20190205-180621
ps01,task2,timeProfiler,s052,20190205-180912
ps01,task2,timeProfiler,s052,20190205-181107
ps01,task2,timeProfiler,s052,20190205-181425
ps01,task2,timeProfiler,s053,20190205-002117
ps01,task2,timeProfiler,s053,20190205-002537
ps01,task2,timeProfiler,s053,20190205-002654
ps01,task2,timeProfiler,s053,20190205-093934
ps01,task2,timeProfiler,s053,20190205-094119
ps01,task2,timeProfiler,s053,20190205-094637
ps01,task2,timeProfiler,s053,20190205-094813
ps01,task2,timeProfiler,s053,20190205-095121
ps01,task2,timeProfiler,s053,20190205-095220
ps01,task2,timeProfiler,s053,20190205-095257
ps01,task2,timeProfiler,s053,20190205-095322
ps01,task2,timeProfiler,s053,20190205-095703
ps01,task2,timeProfiler,s053,20190205-100120
ps01,task2,timeProfiler,s053,20190205-100237
ps01,task2,timeProfiler,s053,20190205-100644
ps01,task2,timeProfiler,s053,20190205-100959
ps01,task2,timeProfiler,s053,20190205-101516
ps01,task2,timeProfiler,s053,20190205-102841
ps01,task2,timeProfiler,s053,20190205-145157
ps01,task2,timeProfiler,s053,20190205-162718
ps01,task2,timeProfiler,s053,20190205-163051
ps01,task2,timeProfiler,s053,20190205-170708
ps01,task2,timeProfiler,s053,20190205-170922
ps01,task2,timeProfiler,s053,20190205-171140
ps01,task2,timeProfiler,s053,20190205-171934
ps01,task2,timeProfiler,s053,20190205-172206
ps01,task2,timeProfiler,s053,20190205-172317
ps01,task2,timeProfiler,s053,20190205-172627
ps01,task2,timeProfiler,s053,20190205-172841
ps01,task2,timeProfiler,s053,20190205-173040
ps01,task2,timeProfiler,s053,20190205-173427
ps01,task2,timeProfiler,s053,20190205-174010
ps01,task2,timeProfiler,s053,20190205-174324
ps01,task2,timeProfiler,s053,20190205-175125
ps01,task2,timeProfiler,s053,20190205-175506
ps01,task2,timeProfiler,s053,20190205-175923
ps01,task2,timeProfiler,s053,20190205-180039
ps01,task2,timeProfiler,s053,20190205-180212
ps01,task2,timeProfiler,s053,20190205-180342
ps01,task2,timeProfiler,s053,20190205-180425
ps01,task2,timeProfiler,s053,20190205-181034
ps01,task2,timeProfiler,s054,20190205-190026
ps01,task2,timeProfiler,s054,20190205-191046
ps01,task2,timeProfiler,s054,20190205-202145
ps01,task2,timeProfiler,s054,20190205-202407
ps01,task2,timeProfiler,s054,20190205-202529
ps01,task2,timeProfiler,s054,20190205-230558
ps01,task2,timeProfiler,s054,20190205-230931
ps01,task2,timeProfiler,s054,20190205-230948
ps01,task2,timeProfiler,s054,20190205-231158
ps01,task2,timeProfiler,s054,20190205-231318
ps01,task2,timeProfiler,s054,20190205-231626
ps01,task2,timeProfiler,s054,20190205-231749
ps01,task2,timeProfiler,s054,20190205-232027
ps01,task2,timeProfiler,s054,20190205-232812
ps01,task2,timeProfiler,s054,20190205-232910
ps01,task2,timeProfiler,s054,20190205-233026
ps01,task2,timeProfiler,s054,20190205-233108
ps01,task2,timeProfiler,s054,20190205-233235
ps01,task2,timeProfiler,s054,20190205-233347
ps01,task2,timeProfiler,s054,20190205-233513
ps01,task2,timeProfiler,s054,20190205-233644
ps01,task2,timeProfiler,s054,20190205-233743
ps01,task2,timeProfiler,s054,20190205-233845
ps01,task2,timeProfiler,s055,20190204-154503
ps01,task2,timeProfiler,s055,20190204-155046
ps01,task2,timeProfiler,s055,20190204-155128
ps01,task2,timeProfiler,s055,20190204-155242
ps01,task2,timeProfiler,s055,20190204-160015
ps01,task2,timeProfiler,s055,20190204-160930
ps01,task2,timeProfiler,s055,20190204-161023
ps01,task2,timeProfiler,s055,20190205-104441
ps01,task2,timeProfiler,s056,20190204-210016
ps01,task2,timeProfiler,s056,20190204-210540
ps01,task2,timeProfiler,s056,20190204-210815
ps01,task2,timeProfiler,s056,20190204-213458
ps01,task2,timeProfiler,s056,20190204-213854
ps01,task2,timeProfiler,s056,20190204-214114
ps01,task2,timeProfiler,s056,20190205-125636
ps01,task2,timeProfiler,s056,20190205-130748
ps01,task2,timeProfiler,s057,20190204-145153
ps01,task2,timeProfiler,s057,20190204-201105
ps01,task2,timeProfiler,s057,20190204-211358
ps01,task2,timeProfiler,s057,20190204-212442
ps01,task2,timeProfiler,s057,20190205-103634
ps01,task2,timeProfiler,s057,20190205-134942
ps01,task2,timeProfiler,s058,20190205-143544
ps01,task2,timeProfiler,s058,20190205-180600
ps01,task2,timeProfiler,s058,20190205-182036
ps01,task2,timeProfiler,s058,20190205-184225
ps01,task2,timeProfiler,s058,20190205-184657
ps01,task2,timeProfiler,s059,20190204-225046
ps01,task2,timeProfiler,s059,20190204-225536
ps01,task2,timeProfiler,s059,20190204-225915
ps01,task2,timeProfiler,s059,20190204-230237
ps01,task2,timeProfiler,s059,20190204-230453
ps01,task2,timeProfiler,s059,20190204-230516
ps01,task2,timeProfiler,s059,20190204-231009
ps01,task2,timeProfiler,s059,20190204-233215
ps01,task2,timeProfiler,s059,20190204-234655
ps01,task2,timeProfiler,s059,20190205-000637
ps01,task2,timeProfiler,s059,20190205-122137
ps01,task2,timeProfiler,s059,20190205-122421
ps01,task2,timeProfiler,s059,20190205-122821
ps01,task2,timeProfiler,s059,20190205-123005
ps01,task2,timeProfiler,s059,20190205-123143
ps01,task2,timeProfiler,s059,20190205-123212
ps01,task2,timeProfiler,s059,20190205-123240
ps01,task2,timeProfiler,s059,20190205-124754
ps01,task2,timeProfiler,s059,20190205-135311
ps01,task2,timeProfiler,s059,20190205-142105
ps01,task2,timeProfiler,s059,20190205-142330
ps01,task2,timeProfiler,s060,20190205-175636
ps01,task2,timeProfiler,s060,20190205-181100
ps01,task2,timeProfiler,s060,20190205-181442
ps01,task2,timeProfiler,s061,20190205-231133
ps01,task2,timeProfiler,s062,20190204-150444
ps01,task2,timeProfiler,s062,20190204-153242
ps01,task2,timeProfiler,s062,20190204-153259
ps01,task2,timeProfiler,s062,20190204-153458
ps01,task2,timeProfiler,s062,20190204-154452
ps01,task2,timeProfiler,s062,20190204-154614
ps01,task2,timeProfiler,s062,20190204-154750
ps01,task2,timeProfiler,s062,20190204-154842
ps01,task2,timeProfiler,s062,20190204-155017
ps01,task2,timeProfiler,s062,20190204-155138
ps01,task2,timeProfiler,s062,20190204-155259
ps01,task2,timeProfiler,s062,20190204-155425
ps01,task2,timeProfiler,s062,20190204-155624
ps01,task2,timeProfiler,s062,20190204-155942
ps01,task2,timeProfiler,s062,20190204-160047
ps01,task2,timeProfiler,s062,20190204-160310
ps01,task2,timeProfiler,s062,20190204-160509
ps01,task2,timeProfiler,s062,20190204-161252
ps01,task2,timeProfiler,s062,20190204-161336
ps01,task2,timeProfiler,s062,20190204-161432
ps01,task2,timeProfiler,s062,20190204-193901
ps01,task2,timeProfiler,s062,20190204-195002
ps01,task2,timeProfiler,s062,20190204-195707
ps01,task2,timeProfiler,s062,20190204-200754
ps01,task2,timeProfiler,s063,20190204-172840
ps01,task2,timeProfiler,s063,20190204-191806
ps01,task2,timeProfiler,s063,20190204-191914
ps01,task2,timeProfiler,s063,20190204-192359
ps01,task2,timeProfiler,s063,20190204-192811
ps01,task2,timeProfiler,s063,20190204-212427
ps01,task2,timeProfiler,s063,20190204-212613
ps01,task2,timeProfiler,s063,20190204-212645
ps01,task2,timeProfiler,s063,20190204-235043
ps01,task2,timeProfiler,s064,20190204-234755
ps01,task2,timeProfiler,s064,20190205-001802
ps01,task2,timeProfiler,s064,20190205-004112
ps01,task2,timeProfiler,s064,20190205-004616
ps01,task2,timeProfiler,s064,20190205-005333
ps01,task2,timeProfiler,s064,20190205-005337
ps01,task2,timeProfiler,s064,20190205-005338
ps01,task2,timeProfiler,s064,20190205-005714
ps01,task2,timeProfiler,s064,20190205-005830
ps01,task2,timeProfiler,s064,20190205-005958
ps01,task2,timeProfiler,s064,20190205-112928
ps01,task2,timeProfiler,s064,20190205-113322
ps01,task2,timeProfiler,s064,20190205-114459
ps01,task2,timeProfiler,s064,20190205-114726
ps01,task2,timeProfiler,s064,20190205-115656
ps01,task2,timeProfiler,s064,20190205-115803
ps01,task2,timeProfiler,s064,20190205-115813
ps01,task2,timeProfiler,s064,20190205-115814
ps01,task2,timeProfiler,s064,20190205-120245
ps01,task2,timeProfiler,s064,20190205-120355
ps01,task2,timeProfiler,s064,20190205-120929
ps01,task2,timeProfiler,s064,20190205-121044
ps01,task2,timeProfiler,s064,20190205-164658
ps01,task2,timeProfiler,s064,20190205-164858
ps01,task2,timeProfiler,s064,20190205-165019
ps01,task2,timeProfiler,s065,20190205-215729
ps01,task2,timeProfiler,s065,20190205-220845
ps01,task2,timeProfiler,s065,20190205-221457
ps01,task2,timeProfiler,s065,20190205-221548
ps01,task2,timeProfiler,s065,20190205-223320
ps01,task2,timeProfiler,s065,20190205-230255
ps01,task2,timeProfiler,s065,20190205-230722
ps01,task2,timeProfiler,s065,20190205-230931
ps01,task2,timeProfiler,s065,20190205-231002
ps01,task2,timeProfiler,s065,20190205-231352
ps01,task2,timeProfiler,s065,20190205-231516
ps01,task2,timeProfiler,s065,20190205-231724
ps01,task2,timeProfiler,s065,20190205-232032
ps01,task2,timeProfiler,s066,20190206-000240
ps01,task2,timeProfiler,s067,20190204-231910
ps01,task2,timeProfiler,s067,20190205-143408
ps01,task2,timeProfiler,s067,20190205-144844
ps01,task2,timeProfiler,s067,20190205-145152
ps01,task2,timeProfiler,s067,20190205-145945
ps01,task2,timeProfiler,s067,20190205-150755
ps01,task2,timeProfiler,s067,20190205-151101
ps01,task2,timeProfiler,s067,20190205-152231
ps01,task2,timeProfiler,s067,20190205-152955
ps01,task2,timeProfiler,s068,20190205-011036
ps01,task2,timeProfiler,s068,20190205-011338
ps01,task2,timeProfiler,s068,20190205-221407
ps01,task2,timeProfiler,s068,20190205-221821
ps01,task2,timeProfiler,s068,20190205-221926
ps01,task2,timeProfiler,s068,20190205-222234
ps01,task2,timeProfiler,s069,20190204-210252
ps01,task2,timeProfiler,s069,20190204-211022
ps01,task2,timeProfiler,s069,20190204-211915
ps01,task2,timeProfiler,s069,20190204-212230
ps01,task2,timeProfiler,s069,20190204-212414
ps01,task2,timeProfiler,s069,20190204-212640
ps01,task2,timeProfiler,s069,20190204-214436
ps01,task2,timeProfiler,s069,20190204-215630
ps01,task2,timeProfiler,s069,20190204-220131
ps01,task2,timeProfiler,s069,20190204-220242
ps01,task2,timeProfiler,s069,20190204-222001
ps01,task2,timeProfiler,s069,20190204-222153
ps01,task2,timeProfiler,s069,20190204-222648
ps01,task2,timeProfiler,s069,20190204-222740
ps01,task2,timeProfiler,s069,20190204-222812
ps01,task2,timeProfiler,s069,20190204-222851
ps01,task2,timeProfiler,s069,20190204-222955
ps01,task2,timeProfiler,s069,20190204-223230
ps01,task2,timeProfiler,s069,20190204-223352
ps01,task2,timeProfiler,s070,20190205-133354
ps01,task2,timeProfiler,s070,20190205-134718
ps01,task2,timeProfiler,s070,20190205-141745
ps01,task2,timeProfiler,s070,20190205-155146
ps01,task2,timeProfiler,s070,20190205-160045
ps01,task2,timeProfiler,s070,20190205-160204
ps01,task2,timeProfiler,s070,20190205-202744
ps01,task2,timeProfiler,s071,20190205-002159
ps01,task2,timeProfiler,s071,20190205-003417
ps01,task2,timeProfiler,s071,20190205-004331
ps01,task2,timeProfiler,s071,20190205-004702
ps01,task2,timeProfiler,s072,20190204-234603
ps01,task2,timeProfiler,s072,20190204-235409
ps01,task2,timeProfiler,s072,20190204-235727
ps01,task2,timeProfiler,s072,20190204-235857
ps01,task2,timeProfiler,s072,20190205-132223
ps01,task2,timeProfiler,s072,20190205-144618
ps01,task2,timeProfiler,s072,20190205-144722
ps01,task2,timeProfiler,s072,20190205-181912
ps01,task2,timeProfiler,s072,20190205-181952
ps01,task2,timeProfiler,s072,20190205-182824
ps01,task2,timeProfiler,s072,20190205-183111
ps01,task2,timeProfiler,s072,20190205-184243
ps01,task2,timeProfiler,s073,20190204-144643
ps01,task2,timeProfiler,s073,20190204-145123
ps01,task2,timeProfiler,s073,20190205-131925
ps01,task2,timeProfiler,s073,20190205-132050
ps01,task2,timeProfiler,s073,20190205-132239
ps01,task2,timeProfiler,s073,20190205-132344
ps01,task2,timeProfiler,s073,20190205-132629
ps01,task2,timeProfiler,s073,20190205-132747
ps01,task2,timeProfiler,s073,20190205-133439
ps01,task2,timeProfiler,s073,20190205-133607
ps01,task2,timeProfiler,s073,20190205-133757
ps01,task2,timeProfiler,s073,20190205-134420
ps01,task2,timeProfiler,s073,20190205-134429
ps01,task2,timeProfiler,s073,20190205-134544
ps01,task2,timeProfiler,s073,20190205-134623
ps01,task2,timeProfiler,s073,20190205-135053
ps01,task2,timeProfiler,s073,20190205-135211
ps01,task2,timeProfiler,s073,20190205-135255
ps01,task2,timeProfiler,s073,20190205-135433
ps01,task2,timeProfiler,s073,20190205-135555
ps01,task2,timeProfiler,s073,20190205-135634
ps01,task2,timeProfiler,s073,20190205-135712
ps01,task2,timeProfiler,s073,20190205-135719
ps01,task2,timeProfiler,s073,20190205-135841
ps01,task2,timeProfiler,s074,20190204-151623
ps01,task2,timeProfiler,s074,20190204-152428
ps01,task2,timeProfiler,s074,20190204-153032
ps01,task2,timeProfiler,s074,20190204-153256
ps01,task2,timeProfiler,s074,20190204-210524
ps01,task2,timeProfiler,s075,20190205-172849
ps01,task2,timeProfiler,s075,20190205-173800
ps01,task2,timeProfiler,s075,20190205-204543
ps01,task2,timeProfiler,s076,20190221-222221
ps01,task2,timeProfiler,s077,20190204-183558
ps01,task2,timeProfiler,s077,20190204-183617
ps01,task2,timeProfiler,s077,20190204-191816
ps01,task2,timeProfiler,s077,20190204-192103
ps01,task2,timeProfiler,s077,20190205-003339
ps01,task2,timeProfiler,s077,20190205-003755
ps01,task2,timeProfiler,s077,20190205-005756
ps01,task2,timeProfiler,s078,20190205-000731
ps01,task2,timeProfiler,s079,20190204-144842
ps01,task2,timeProfiler,s079,20190204-145842
ps01,task2,timeProfiler,s079,20190204-150700
ps01,task2,timeProfiler,s079,20190204-151120
ps01,task2,timeProfiler,s079,20190204-151710
ps01,task2,timeProfiler,s079,20190205-180934
ps01,task2,timeProfiler,s080,20190205-205922
ps01,task2,timeProfiler,s080,20190205-210638
ps01,task2,timeProfiler,s080,20190205-211249
ps01,task2,timeProfiler,s080,20190205-212603
ps01,task2,timeProfiler,s080,20190205-213036
ps01,task2,timeProfiler,s081,20190205-224544
ps01,task2,timeProfiler,s081,20190205-230352
ps01,task2,timeProfiler,s081,20190205-230705
ps01,task2,timeProfiler,s082,20190204-194829
ps01,task2,timeProfiler,s082,20190204-201654
ps01,task2,timeProfiler,s082,20190204-202158
ps01,task2,timeProfiler,s082,20190204-202510
ps01,task2,timeProfiler,s082,20190204-203507
ps01,task2,timeProfiler,s083,20190204-153240
ps01,task2,timeProfiler,s083,20190204-161248
ps01,task2,timeProfiler,s083,20190204-161839
ps01,task2,timeProfiler,s083,20190204-164038
ps01,task2,timeProfiler,s083,20190204-164626
ps01,task2,timeProfiler,s083,20190204-165718
ps01,task2,timeProfiler,s083,20190204-170027
ps01,task2,timeProfiler,s083,20190204-170724
ps01,task2,timeProfiler,s083,20190204-171147
ps01,task2,timeProfiler,s083,20190204-171411
ps01,task2,timeProfiler,s084,20190205-113447
ps01,task2,timeProfiler,s084,20190205-114032
ps01,task2,timeProfiler,s084,20190205-121017
ps01,task2,timeProfiler,s084,20190205-154044
ps01,task2,timeProfiler,s084,20190205-154222
ps01,task2,timeProfiler,s084,20190205-154418
ps01,task2,timeProfiler,s086,20190204-152357
ps01,task2,timeProfiler,s087,20190205-203606
ps01,task2,timeProfiler,s087,20190205-204523
ps01,task2,timeProfiler,s087,20190205-205419
ps01,task2,timeProfiler,s087,20190205-205520
ps01,task2,timeProfiler,s087,20190205-213102
ps01,task2,timeProfiler,s087,20190205-215132
ps01,task2,timeProfiler,s087,20190205-220756
ps01,task2,timeProfiler,s087,20190205-221424
ps01,task2,timeProfiler,s087,20190205-221737
ps01,task2,timeProfiler,s087,20190205-222219
ps01,task2,timeProfiler,s087,20190205-222245
ps01,task2,timeProfiler,s087,20190205-222701
ps01,task2,timeProfiler,s087,20190205-223306
ps01,task2,timeProfiler,s087,20190205-223431
ps01,task2,timeProfiler,s087,20190205-224112
ps01,task2,timeProfiler,s087,20190205-224315
ps01,task2,timeProfiler,s087,20190205-230835
ps01,task2,timeProfiler,s087,20190205-231606
ps01,task2,timeProfiler,s087,20190205-232044
ps01,task2,timeProfiler,s087,20190205-232520
ps01,task2,timeProfiler,s087,20190205-234313
ps01,task2,timeProfiler,s088,20190205-180411
ps01,task2,timeProfiler,s088,20190205-181343
ps01,task2,timeProfiler,s088,20190205-191238
ps01,task2,timeProfiler,s088,20190205-192407
ps01,task2,timeProfiler,s088,20190205-192743
ps01,task2,timeProfiler,s088,20190205-193756
ps01,task2,timeProfiler,s088,20190205-195042
ps01,task2,timeProfiler,s088,20190205-210349
ps01,task2,timeProfiler,s088,20190205-212025
ps01,task2,timeProfiler,s088,20190205-212518
ps01,task2,timeProfiler,s088,20190205-231237
ps01,task2,timeProfiler,s088,20190205-231918
ps01,task2,timeProfiler,s088,20190205-232433
ps01,task2,timeProfiler,s088,20190205-233819
ps01,task2,timeProfiler,s088,20190205-233820
ps01,task2,timeProfiler,s088,20190205-233821
ps01,task2,timeProfiler,s088,20190205-233824
ps01,task2,timeProfiler,s088,20190205-233825
ps01,task2,timeProfiler,s089,20190205-011302
ps01,task2,timeProfiler,s090,20190205-173822
ps01,task2,timeProfiler,s090,20190205-173902
ps01,task2,timeProfiler,s090,20190205-181911
ps01,task2,timeProfiler,s090,20190205-184825
ps01,task2,timeProfiler,s090,20190205-185454
ps01,task2,timeProfiler,s090,20190205-185641
ps01,task2,timeProfiler,s090,20190205-191214
ps01,task2,timeProfiler,s090,20190205-191248
ps01,task2,timeProfiler,s090,20190205-191602
ps01,task2,timeProfiler,s090,20190205-192751
ps01,task2,timeProfiler,s090,20190205-193409
ps01,task2,timeProfiler,s090,20190205-193641
ps01,task2,timeProfiler,s090,20190205-201848
ps01,task2,timeProfiler,s090,20190205-202105
ps01,task2,timeProfiler,s090,20190205-202301
ps01,task2,timeProfiler,s090,20190205-230814
ps01,task2,timeProfiler,s091,20190205-090329
ps01,task2,timeProfiler,s091,20190205-200813
ps01,task2,timeProfiler,s091,20190205-201224
ps01,task2,timeProfiler,s091,20190205-201524
ps01,task2,timeProfiler,s091,20190205-202332
ps01,task2,timeProfiler,s091,20190205-203024
ps01,task2,timeProfiler,s091,20190205-203830
ps01,task2,timeProfiler,s091,20190205-204020
ps01,task2,timeProfiler,s091,20190205-205424
ps01,task2,timeProfiler,s091,20190205-212549
ps01,task2,timeProfiler,s091,20190205-212751
ps01,task2,timeProfiler,s091,20190205-213352
ps01,task2,timeProfiler,s091,20190205-213616
ps01,task2,timeProfiler,s091,20190205-214054
ps01,task2,timeProfiler,s091,20190205-214106
ps01,task2,timeProfiler,s091,20190205-214248
ps01,task2,timeProfiler,s092,20190205-173331
ps01,task2,timeProfiler,s092,20190205-173639
ps01,task2,timeProfiler,s092,20190205-174127
ps01,task2,timeProfiler,s092,20190205-174353
ps01,task2,timeProfiler,s092,20190205-174602
ps01,task2,timeProfiler,s092,20190205-174803
ps01,task2,timeProfiler,s092,20190205-175055
ps01,task2,timeProfiler,s092,20190205-180509
ps01,task2,timeProfiler,s092,20190205-181307
ps01,task2,timeProfiler,s092,20190205-181436
ps01,task2,timeProfiler,s092,20190205-182229
ps01,task2,timeProfiler,s092,20190205-220045
ps01,task2,timeProfiler,s093,20190205-162655
ps01,task2,timeProfiler,s093,20190205-163610
ps01,task2,timeProfiler,s093,20190205-163756
ps01,task2,timeProfiler,s094,20190205-200652
ps01,task2,timeProfiler,s094,20190205-201143
ps01,task2,timeProfiler,s094,20190205-201243
ps01,task2,timeProfiler,s094,20190205-201558
ps01,task2,timeProfiler,s094,20190205-215007
ps01,task2,timeProfiler,s094,20190205-215622
ps01,task2,timeProfiler,s094,20190205-220214
ps01,task2,timeProfiler,s094,20190205-221111
ps01,task2,timeProfiler,s094,20190205-221624
ps01,task2,timeProfiler,s094,20190205-222105
ps01,task2,timeProfiler,s094,20190205-222615
ps01,task2,timeProfiler,s094,20190205-223232
ps01,task2,timeProfiler,s094,20190205-223609
ps01,task2,timeProfiler,s096,20190204-195406
ps01,task2,timeProfiler,s096,20190204-204041
ps01,task2,timeProfiler,s097,20190205-141944
ps01,task2,timeProfiler,s097,20190205-142222
ps01,task2,timeProfiler,s097,20190205-142819
ps01,task2,timeProfiler,s097,20190205-143046
ps01,task2,timeProfiler,s097,20190205-143411
ps01,task2,timeProfiler,s097,20190205-145436
ps01,task2,timeProfiler,s097,20190205-150116
ps01,task2,timeProfiler,s097,20190205-150225
ps01,task2,timeProfiler,s097,20190205-151317
ps01,task2,timeProfiler,s097,20190205-151802
ps01,task2,timeProfiler,s097,20190205-153004
ps01,task2,timeProfiler,s097,20190205-153006
ps01,task2,timeProfiler,s097,20190205-153309
ps01,task2,timeProfiler,s097,20190205-154020
ps01,task2,timeProfiler,s097,20190205-154146
ps01,task2,timeProfiler,s097,20190205-154324
ps01,task2,timeProfiler,s097,20190205-154332
ps01,task2,timeProfiler,s097,20190205-154718
ps01,task2,timeProfiler,s097,20190205-155016
ps01,task2,timeProfiler,s097,20190205-155501
ps01,task2,timeProfiler,s097,20190205-155814
ps01,task2,timeProfiler,s097,20190205-214726
ps01,task2,timeProfiler,s097,20190205-220013
ps01,task2,timeProfiler,s098,20190204-221249
ps01,task2,timeProfiler,s098,20190204-221607
ps01,task2,timeProfiler,s098,20190205-190731
ps01,task2,timeProfiler,s098,20190205-191247
ps01,task2,timeProfiler,s098,20190205-191330
ps01,task2,timeProfiler,s098,20190205-191730
ps01,task2,timeProfiler,s098,20190205-192002
ps01,task2,timeProfiler,s098,20190205-193149
ps01,task2,timeProfiler,s098,20190205-194731
ps01,task2,timeProfiler,s098,20190205-194852
ps01,task2,timeProfiler,s098,20190205-195134
ps01,task2,timeProfiler,s098,20190205-195346
ps01,task2,timeProfiler,s098,20190205-200154
ps01,task2,timeProfiler,s098,20190205-201056
ps01,task2,timeProfiler,s098,20190205-201747
ps01,task2,timeProfiler,s098,20190205-210025
ps01,task2,timeProfiler,s099,20190205-215127
ps01,task2,timeProfiler,s099,20190205-215353
ps01,task2,timeProfiler,s099,20190205-220233
ps01,task2,timeProfiler,s099,20190205-222719
ps01,task2,timeProfiler,s099,20190205-222942
ps01,task2,timeProfiler,s099,20190205-223421
ps01,task2,timeProfiler,s099,20190205-235348
ps01,task2,timeProfiler,s099,20190205-235746
ps01,task2,timeProfiler,s100,20190205-204954
ps01,task2,timeProfiler,s100,20190205-211945
ps01,task2,timeProfiler,s100,20190205-212320
ps01,task2,timeProfiler,s100,20190205-212822
ps01,task2,timeProfiler,s101,20190205-235023
ps01,task2,timeProfiler,s101,20190205-235216
ps01,task2,timeProfiler,s101,20190205-235312
ps01,task2,timeProfiler,s102,20190205-122258
