title,url,source,time,query,position,moment
"‘Twitter is a Disaster’: CNN Expat Unloads after Reporter Exposed Dishing 
out Wardrobe Advice to Kamala Harris",https://finance.yahoo.com/news/twitter-disaster-cnn-expat-unloads-162658329.html,Yahoo Finance,1 day ago,Kamala Harris,8,2019-02-20 12:00:00
Kamala Harris set for Thursday lunch with Al Sharpton,https://nypost.com/2019/02/20/kamala-harris-set-for-thursday-lunch-with-al-sharpton/,New York Post,1 hour ago,Kamala Harris,3,2019-02-20 12:00:00
"Kamala Harris, Elizabeth Warren sell differing messages in each other’s 
backyards",https://www.bostonglobe.com/news/nation/2019/02/19/sweeping-change-return-normalcy-harris-warren-sell-differing-messages-each-other-backyards/Ud0grJH3idQHAvQO4yq9iM/story.html,The Boston Globe,15 hours ago,Kamala Harris,5,2019-02-20 12:00:00
"J.J. Abrams, Katie McGrath to Host Fundraiser for Kamala Harris",https://variety.com/2019/politics/news/jj-abrams-kamala-harris-fundraiser-1203143819/,Variety,6 hours ago,Kamala Harris,5,2019-02-20 18:00:00
"‘Twitter is a Disaster’: CNN Expat Unloads after Reporter Exposed Dishing 
out Wardrobe Advice to Kamala Harris",https://finance.yahoo.com/news/twitter-disaster-cnn-expat-unloads-162658329.html,Yahoo Finance,1 day ago,Kamala Harris,10,2019-02-20 18:00:00
"Kamala Harris’s dad: Our family wants to ‘dissociate ourselves from this 
travesty’",https://www.marketwatch.com/story/kamala-harriss-dad-our-family-wants-to-dissociate-ourselves-from-this-travesty-2019-02-20,MarketWatch,4 hours ago,Kamala Harris,4,2019-02-20 18:00:00
"Kamala Harris' Jamaican father, Donald Harris, rips 2020 Democrat for 
pushing marijuana 'stereotype'",https://www.washingtontimes.com/news/2019/feb/19/kamala-harris-jamaican-father-donald-harris-rips-2/,Washington Times,21 hours ago,Kamala Harris,6,2019-02-20 18:00:00
Kamala Harris confronts the 'elephant in the room' on the campaign trail,https://www.nbcnews.com/politics/2020-election/kamala-harris-confronts-elephant-room-campaign-trail-n973211,NBC News,13 hours ago,Kamala Harris,1,2019-02-20 18:00:00
Bernie Sanders Bests Kamala Harris' First-Day Donor Total in Four Hours,https://www.thedailybeast.com/bernie-sanders-bests-kamala-harris-first-day-donor-total-in-four-hours,The Daily Beast,1 day ago,Kamala Harris,9,2019-02-20 18:00:00
"Kamala Harris: ""In a Relatively Short Time, Portsmouth, NH Will Be 
Underwater""",https://www.insidesources.com/kamala-harris-in-a-relatively-short-time-portsmouth-nh-will-be-underwater/,InsideSources,1 day ago,Kamala Harris,8,2019-02-20 18:00:00
Kamala Harris' dad says her pot use story was 'identity politics',https://nypost.com/2019/02/20/kamala-harris-dad-says-her-pot-use-story-was-identity-politics/,New York Post,1 hour ago,Kamala Harris,2,2019-02-20 18:00:00
"Jussie Smollett apparent hoax burns Democrats Kamala Harris and Cory 
Booker, media",https://www.washingtontimes.com/news/2019/feb/19/jussie-smollett-apparent-hoax-burns-democrats-kama/,Washington Times,22 hours ago,Kamala Harris,7,2019-02-20 18:00:00
Harris hires ex-Clinton aide Ruiz and several other women of color,https://www.politico.com/story/2019/02/20/kamala-harris-2020-staff-1176679,Politico,1 hour ago,Kamala Harris,3,2019-02-20 18:00:00
Kamala Harris supports ‘Medicare-for-all’,https://finance.yahoo.com/video/kamala-harris-supports-medicare-002736973.html,Yahoo Finance,4 hours ago,Kamala Harris,5,2019-02-21 00:00:00
Kamala Harris criticized by Jamaican father over marijuana joke | TheHill,https://thehill.com/homenews/campaign/430883-kamala-harris-criticized-by-jamaican-father-over-marijuana-joke,The Hill,3 hours ago,Kamala Harris,1,2019-02-21 00:00:00
Kamala Harris confronts the 'elephant in the room' on the campaign trail,https://www.nbcnews.com/politics/2020-election/kamala-harris-confronts-elephant-room-campaign-trail-n973211,NBC News,19 hours ago,Kamala Harris,10,2019-02-21 00:00:00
Kamala Harris shamed by Jamaican father over pot-smoking joke,https://www.politico.com/story/2019/02/20/kamala-harris-father-pot-1176805,Politico,5 hours ago,Kamala Harris,6,2019-02-21 00:00:00
Harris hires ex-Clinton aide Ruiz and several other women of color,https://www.politico.com/story/2019/02/20/kamala-harris-2020-staff-1176679,Politico,7 hours ago,Kamala Harris,7,2019-02-21 00:00:00
"Kamala Harris on Her 2020 Presidential Campaign and Trump's Vanity Wall | 
The Daily Show",https://www.youtube.com/watch?v=nEmfN5Np7gk,YouTube,46 mins ago,Kamala Harris,3,2019-02-21 00:00:00
"Kamala Harris' dad says parents are 'turning in their grave' over her 
comments on weed and being Jamaican",https://www.foxnews.com/politics/kamala-harris-dad-says-parents-are-turning-in-their-grave-over-her-comments-on-weed-and-being-jamaican,Fox News,3 hours ago,Kamala Harris,4,2019-02-21 00:00:00
"J.J. Abrams, Katie McGrath to Host Fundraiser for Kamala Harris",https://variety.com/2019/politics/news/jj-abrams-kamala-harris-fundraiser-1203143819/,Variety,12 hours ago,Kamala Harris,9,2019-02-21 00:00:00
"Kamala Harris’s dad: Our family wants to ‘dissociate ourselves from this 
travesty’",https://www.marketwatch.com/story/kamala-harriss-dad-our-family-wants-to-dissociate-ourselves-from-this-travesty-2019-02-20,MarketWatch,10 hours ago,Kamala Harris,8,2019-02-21 00:00:00
Kamala Harris' dad says her pot use story was 'identity politics',https://nypost.com/2019/02/20/kamala-harris-dad-says-her-pot-use-story-was-identity-politics/,New York Post,7 hours ago,Kamala Harris,2,2019-02-21 00:00:00
"Kamala Harris on Her 2020 Presidential Campaign and Trump's Vanity Wall | 
The Daily Show",https://www.youtube.com/watch?v=nEmfN5Np7gk,YouTube,6 hours ago,Kamala Harris,7,2019-02-21 06:00:00
"Kamala Harris compelling, but not ready for prime time",https://www.bostonherald.com/2019/02/21/kamala-harris-compelling-but-not-ready-for-prime-time/,Boston Herald,4 hours ago,Kamala Harris,4,2019-02-21 06:00:00
Kamala Harris confronts the 'elephant in the room' on the campaign trail,https://www.nbcnews.com/politics/2020-election/kamala-harris-confronts-elephant-room-campaign-trail-n973211,NBC News,1 day ago,Kamala Harris,2,2019-02-21 06:00:00
"Kamala Harris's father said she disgraced her Jamaican family by using a 
'fraudulent stereotype' in a joke about smoking weed",https://www.businessinsider.com/kamala-harris-father-condemns-jamaica-marijuana-joke-2019-2,Business Insider,46 mins ago,Kamala Harris,3,2019-02-21 06:00:00
"Kamala Harris' dad says parents are 'turning in their grave' over her 
comments on weed and being Jamaican: report",https://www.foxnews.com/politics/kamala-harris-dad-says-parents-are-turning-in-their-grave-over-her-comments-on-weed-and-being-jamaican,Fox News,9 hours ago,Kamala Harris,1,2019-02-21 06:00:00
Kamala Harris: Colorful sequined jacket controversy was 'ridiculous',https://www.washingtonexaminer.com/news/kamala-harris-colorful-sequined-jacket-controversy-was-ridiculous,Washington Examiner,6 hours ago,Kamala Harris,5,2019-02-21 06:00:00
"Kamala Harris’s dad: Our family wants to ‘dissociate ourselves from this 
travesty’",https://www.marketwatch.com/story/kamala-harriss-dad-our-family-wants-to-dissociate-ourselves-from-this-travesty-2019-02-20,MarketWatch,16 hours ago,Kamala Harris,10,2019-02-21 06:00:00
Kamala Harris shamed by Jamaican father over pot-smoking joke,https://www.politico.com/story/2019/02/20/kamala-harris-father-pot-1176805,Politico,11 hours ago,Kamala Harris,8,2019-02-21 06:00:00
Kamala Harris' dad says her pot use story was 'identity politics',https://nypost.com/2019/02/20/kamala-harris-dad-says-her-pot-use-story-was-identity-politics/,New York Post,13 hours ago,Kamala Harris,9,2019-02-21 06:00:00
"Kamala Harris rebukes Beto O'Rourke's call to tear down existing border 
barriers",https://www.sfgate.com/politics/article/Kamala-Harris-Beto-O-Rourke-2020-tear-down-walls-13632651.php,SFGate,6 hours ago,Kamala Harris,6,2019-02-21 06:00:00
"CNN berates Kamala Harris, Cory Booker for jumping to conclusions on Jussie 
Smollett",https://www.washingtonexaminer.com/news/cnn-berates-kamala-harris-cory-booker-for-jumping-to-conclusions-on-jussie-smollett,Washington Examiner,4 hours ago,Kamala Harris,5,2019-02-21 12:00:00
"Kamala Harris compelling, but not ready for prime time",https://www.bostonherald.com/2019/02/21/kamala-harris-compelling-but-not-ready-for-prime-time/,Boston Herald,10 hours ago,Kamala Harris,7,2019-02-21 12:00:00
"Kamala Harris swipes at Beto O'Rourke, far-left Dems, says 'We can't have 
open borders'",https://www.foxnews.com/politics/kamala-harris-says-we-cant-have-open-borders-as-she-swipes-at-beto-orourke-far-left-dems,Fox News,6 hours ago,Kamala Harris,1,2019-02-21 12:00:00
"Kamala Harris’s dad on her pot-smoking comment: Our family wants to 
‘dissociate ourselves from this travesty",https://www.marketwatch.com/story/kamala-harriss-dad-our-family-wants-to-dissociate-ourselves-from-this-travesty-2019-02-20,MarketWatch,1 hour ago,Kamala Harris,3,2019-02-21 12:00:00
Presidential candidate Kamala Harris coming to Cedar Rapids for live podcast,https://www.thegazette.com/subject/news/government/kamala-harris-presidential-candidate-cedar-rapids-iowa-podcast-politics-live-20190221,The Gazette,1 hour ago,Kamala Harris,4,2019-02-21 12:00:00
Kamala Harris criticized by Jamaican father over marijuana joke | TheHill,https://thehill.com/homenews/campaign/430883-kamala-harris-criticized-by-jamaican-father-over-marijuana-joke,The Hill,15 hours ago,Kamala Harris,9,2019-02-21 12:00:00
Kamala Harris supports ‘Medicare-for-all’,https://finance.yahoo.com/video/kamala-harris-supports-medicare-002736973.html,Yahoo Finance,16 hours ago,Kamala Harris,10,2019-02-21 12:00:00
"Kamala Harris' father said she disgraced her Jamaican family by using a 
'fraudulent stereotype' to joke about smoking weed",https://www.businessinsider.com/kamala-harris-father-condemns-jamaica-marijuana-joke-2019-2,Business Insider,6 hours ago,Kamala Harris,6,2019-02-21 12:00:00
"Kamala Harris’s Jamaican father wasn’t amused by her joke about marijuana 
use",https://www.washingtonpost.com/politics/kamala-harriss-jamaican-father-wasnt-amused-by-her-joke-about-marijuana-use/2019/02/21/2d722658-35cb-11e9-af5b-b51b7ff322e9_story.html,Washington Post,5 hours ago,Kamala Harris,2,2019-02-21 12:00:00
"Kamala Harris rebukes Beto O'Rourke's call to tear down existing border 
barriers",https://www.chron.com/politics/article/Kamala-Harris-Beto-O-Rourke-2020-tear-down-walls-13632651.php,Houston Chronicle,11 hours ago,Kamala Harris,8,2019-02-21 12:00:00
2020 Democrats Are Starting to Back Reparations,https://splinternews.com/2020-democrats-are-starting-to-back-reparations-1832796099,Splinter,2 hours ago,Kamala Harris,5,2019-02-21 18:00:00
Kamala Harris Pays a Visit to Al Sharpton,https://www.newyorker.com/news/current/kamala-harris-pays-a-visit-to-al-sharpton,The New Yorker,2 hours ago,Kamala Harris,4,2019-02-21 18:00:00
"Kamala Harris' dad says parents are 'turning in their grave' over her 
comments on weed and being Jamaican: report",https://www.foxnews.com/politics/kamala-harris-dad-says-parents-are-turning-in-their-grave-over-her-comments-on-weed-and-being-jamaican,Fox News,21 hours ago,Kamala Harris,10,2019-02-21 18:00:00
Kamala Harris ducks questions before meeting with Al Sharpton,https://nypost.com/2019/02/21/kamala-harris-ducks-questions-before-meeting-with-al-sharpton/,New York Post,3 hours ago,Kamala Harris,8,2019-02-21 18:00:00
"Warren, Harris back reparations for black Americans affected by slavery | 
TheHill",https://thehill.com/homenews/campaign/430999-warren-harris-back-reparations-for-black-americans-affected-by-slavery,TheHill,3 hours ago,Kamala Harris,6,2019-02-21 18:00:00
Kamala Harris Ignores Questions on Smollett Hoax after Dining with Sharpton,https://www.nationalreview.com/news/jussie-smollett-case-kamala-harris-ignores-questions-on-hoax-after-dining-with-al-sharpton/,National Review,9 mins ago,Kamala Harris,3,2019-02-21 18:00:00
"Joe Biden, Kamala Harris 2020 ticket can take on Trump: Don Peebles",https://www.foxbusiness.com/politics/joe-biden-kamala-harris-2020-presidential-ticket-has-a-chance-of-beating-trump-don-peebles,Fox Business,42 mins ago,Kamala Harris,1,2019-02-21 18:00:00
"Kamala Harris’s Jamaican father wasn’t amused by her joke about marijuana 
use",https://www.washingtonpost.com/politics/kamala-harriss-jamaican-father-wasnt-amused-by-her-joke-about-marijuana-use/2019/02/21/2d722658-35cb-11e9-af5b-b51b7ff322e9_story.html,Washington Post,11 hours ago,Kamala Harris,2,2019-02-21 18:00:00
"Sharpton, at meeting with Kamala Harris, says Smollett should face 
'maximum' punishment if allegations true",https://www.foxnews.com/politics/sharpton-at-meeting-with-kamala-harris-says-smollett-should-face-maximum-punishment-if-allegations-true,Fox News,3 hours ago,Kamala Harris,7,2019-02-21 18:00:00
"Kamala Harris’s dad on her pot-smoking comment: Our family wants to 
‘dissociate ourselves from this travesty",https://www.marketwatch.com/story/kamala-harriss-dad-our-family-wants-to-dissociate-ourselves-from-this-travesty-2019-02-20,MarketWatch,7 hours ago,Kamala Harris,9,2019-02-21 18:00:00
Kamala Harris releases statement on Jussie Smollett charges,https://www.youtube.com/watch?v=1ru70E6_pig,YouTube,5 hours ago,Kamala Harris,4,2019-02-22 00:00:00
Kamala Harris’ call-them-out Twitter strategy,https://www.sfchronicle.com/politics/article/Kamala-Harris-call-them-out-Twitter-strategy-13634533.php,San Francisco Chronicle,8 hours ago,Kamala Harris,6,2019-02-22 00:00:00
"Sharpton, at meeting with Kamala Harris, says Smollett should face 
'maximum' punishment if allegations true",https://www.foxnews.com/politics/sharpton-at-meeting-with-kamala-harris-says-smollett-should-face-maximum-punishment-if-allegations-true,Fox News,9 hours ago,Kamala Harris,7,2019-02-22 00:00:00
"Kamala Harris’s Jamaican father wasn’t amused by her joke about marijuana 
use",https://www.washingtonpost.com/politics/kamala-harriss-jamaican-father-wasnt-amused-by-her-joke-about-marijuana-use/2019/02/21/2d722658-35cb-11e9-af5b-b51b7ff322e9_story.html,Washington Post,17 hours ago,Kamala Harris,10,2019-02-22 00:00:00
"2020 Democrats Embrace Race-Conscious Policies, Including Reparations",https://www.nytimes.com/2019/02/21/us/politics/2020-democrats-race-policy.html,The New York Times,10 hours ago,Kamala Harris,8,2019-02-22 00:00:00
"Kamala Harris reacts to Jussie Smollett arrest: 'Sad, frustrated, and 
disappointed'",https://www.foxnews.com/politics/kamala-harris-says-shes-sad-frustrated-and-disappointed-after-smollett-arrest,Fox News,4 hours ago,Kamala Harris,1,2019-02-22 00:00:00
Is there karma for Kamala?,https://www.washingtonexaminer.com/opinion/is-there-karma-for-kamala,Washington Examiner,18 mins ago,Kamala Harris,3,2019-02-22 00:00:00
Kamala Harris Pays a Visit to Al Sharpton,https://www.newyorker.com/news/current/kamala-harris-pays-a-visit-to-al-sharpton,The New Yorker,8 hours ago,Kamala Harris,5,2019-02-22 00:00:00
"Kamala Harris’s dad on her pot-smoking comment: Our family wants to 
‘dissociate ourselves from this travesty",https://www.marketwatch.com/story/kamala-harriss-dad-our-family-wants-to-dissociate-ourselves-from-this-travesty-2019-02-20,MarketWatch,13 hours ago,Kamala Harris,9,2019-02-22 00:00:00
"Harris on Smollett: 'I'm sad, frustrated, and disappointed' | TheHill",https://thehill.com/homenews/senate/431066-harris-on-smollett-im-sad-frustrated-and-disappointed,The Hill,5 hours ago,Kamala Harris,2,2019-02-22 00:00:00
"Kamala Harris’s Jamaican father wasn’t amused by her joke about marijuana 
use",https://www.washingtonpost.com/politics/kamala-harriss-jamaican-father-wasnt-amused-by-her-joke-about-marijuana-use/2019/02/21/2d722658-35cb-11e9-af5b-b51b7ff322e9_story.html,Washington Post,22 hours ago,Kamala Harris,10,2019-02-22 06:00:00
"On the campaign trail, Kamala Harris tries on a sequined jacket, and men go 
nuts",http://www.latimes.com/local/abcarian/la-me-abcarian-jacket-20190222-story.html,Los Angeles Times,17 mins ago,Kamala Harris,3,2019-02-22 06:00:00
Kamala Harris’ call-them-out Twitter strategy,https://www.sfchronicle.com/politics/article/Kamala-Harris-call-them-out-Twitter-strategy-13634533.php,San Francisco Chronicle,14 hours ago,Kamala Harris,8,2019-02-22 06:00:00
"2020 Democrats Embrace Race-Conscious Policies, Including Reparations",https://www.nytimes.com/2019/02/21/us/politics/2020-democrats-race-policy.html,The New York Times,16 hours ago,Kamala Harris,9,2019-02-22 06:00:00
"Joe Biden, Kamala Harris 2020 ticket can take on Trump: Don Peebles",https://www.foxbusiness.com/politics/joe-biden-kamala-harris-2020-presidential-ticket-has-a-chance-of-beating-trump-don-peebles,Fox Business,12 hours ago,Kamala Harris,7,2019-02-22 06:00:00
"Democratic presidential candidates back off statements of support for 
Jussie Smollett",https://www.cnn.com/2019/02/21/politics/kamala-harris-disappointed-jussie-smollett/index.html,CNN.com,8 hours ago,Kamala Harris,5,2019-02-22 06:00:00
"Kamala Harris reacts to Jussie Smollett arrest: 'Sad, frustrated, and 
disappointed'",https://www.foxnews.com/politics/kamala-harris-says-shes-sad-frustrated-and-disappointed-after-smollett-arrest,Fox News,10 hours ago,Kamala Harris,1,2019-02-22 06:00:00
"Dem 2020 hopefuls Harris, Warren say they embrace idea of reparations for 
black Americans: report",https://www.foxnews.com/politics/harris-warren-embrace-reparations-for-black-americans,Fox News,5 hours ago,Kamala Harris,4,2019-02-22 06:00:00
"Sharpton, at meeting with Kamala Harris, says Smollett should face 
'maximum' punishment if allegations true",https://www.foxnews.com/politics/sharpton-at-meeting-with-kamala-harris-says-smollett-should-face-maximum-punishment-if-allegations-true,Fox News,15 hours ago,Kamala Harris,2,2019-02-22 06:00:00
"Harris on Smollett: 'I'm sad, frustrated, and disappointed' | TheHill",https://thehill.com/homenews/senate/431066-harris-on-smollett-im-sad-frustrated-and-disappointed,The Hill,11 hours ago,Kamala Harris,6,2019-02-22 06:00:00
"Democratic presidential candidates back off statements of support for 
Jussie Smollett",https://www.cnn.com/2019/02/21/politics/kamala-harris-disappointed-jussie-smollett/index.html,CNN.com,14 hours ago,Kamala Harris,10,2019-02-22 12:00:00
"Let’s unpack that viral (and since-deleted) criticism of Kamala Harris 
eating chicken and waffles",https://www.washingtonpost.com/news/voraciously/wp/2019/02/22/lets-unpack-that-viral-and-since-deleted-criticism-of-kamala-harris-eating-chicken-and-waffles/,Washington Post,12 mins ago,Kamala Harris,3,2019-02-22 12:00:00
Why Oppose a DNA Test That Could Free an Innocent Man?,https://splinternews.com/why-oppose-a-dna-test-that-could-free-an-innocent-man-1832816713,Splinter,51 mins ago,Kamala Harris,4,2019-02-22 12:00:00
"On the campaign trail, Kamala Harris tries on a sequined jacket, and men go 
nuts",https://www.latimes.com/local/abcarian/la-me-abcarian-jacket-20190222-story.html,Los Angeles Times,6 hours ago,Kamala Harris,6,2019-02-22 12:00:00
"Kamala Harris reacts to Jussie Smollett arrest: 'Sad, frustrated, and 
disappointed'",https://www.foxnews.com/politics/kamala-harris-says-shes-sad-frustrated-and-disappointed-after-smollett-arrest,Fox News,16 hours ago,Kamala Harris,1,2019-02-22 12:00:00
Kamala Harris Says Jussie Smollett Developments Are Disappointing,https://www.nytimes.com/2019/02/22/us/politics/jussie-smollett-kamala-harris.html,New York Times,11 hours ago,Kamala Harris,8,2019-02-22 12:00:00
"Kamala Harris, Elizabeth Warren both support reparations for slavery",https://nypost.com/2019/02/22/kamala-harris-elizabeth-warren-both-support-reparations-for-slavery/,New York Post,2 hours ago,Kamala Harris,5,2019-02-22 12:00:00
"Warren, Harris back reparations for black Americans affected by slavery | 
TheHill",https://thehill.com/homenews/campaign/430999-warren-harris-back-reparations-for-black-americans-affected-by-slavery,The Hill,21 hours ago,Kamala Harris,2,2019-02-22 12:00:00
"Sharpton, at meeting with Kamala Harris, says Smollett should face 
'maximum' punishment if allegations true",https://www.foxnews.com/politics/sharpton-at-meeting-with-kamala-harris-says-smollett-should-face-maximum-punishment-if-allegations-true,Fox News,7 hours ago,Kamala Harris,7,2019-02-22 12:00:00
"Dem 2020 hopefuls Harris, Warren say they embrace idea of reparations for 
black Americans: report",https://www.foxnews.com/politics/harris-warren-embrace-reparations-for-black-americans,Fox News,12 hours ago,Kamala Harris,9,2019-02-22 12:00:00
"Warren, Harris back reparations for black Americans affected by slavery | 
TheHill",https://thehill.com/homenews/campaign/430999-warren-harris-back-reparations-for-black-americans-affected-by-slavery,The Hill,1 day ago,Kamala Harris,2,2019-02-22 18:00:00
"Kamala Harris 'sad, frustrated and disappointed' over Jussie Smollett arrest",https://nypost.com/2019/02/22/kamala-harris-sad-frustrated-and-disappointed-over-jussie-smollett-arrest/,New York Post,9 hours ago,Kamala Harris,8,2019-02-22 18:00:00
"Kamala Harris, Elizabeth Warren both support reparations for slavery",https://nypost.com/2019/02/22/kamala-harris-elizabeth-warren-both-support-reparations-for-slavery/,New York Post,8 hours ago,Kamala Harris,7,2019-02-22 18:00:00
Sen. Kamala Harris coming to Cedar Rapids Sunday,https://www.kcrg.com/content/news/Sen-Kamala-Harris-coming-to-Cedar-Rapids-506204611.html,KCRG,12 hours ago,Kamala Harris,10,2019-02-22 18:00:00
Kamala Harris and the Coat of Many Colors,https://www.motherjones.com/kevin-drum/2019/02/kamala-harris-and-the-coat-of-many-colors/,Mother Jones,4 hours ago,Kamala Harris,3,2019-02-22 18:00:00
"On the campaign trail, Kamala Harris tries on a sequined jacket, and men go 
nuts",https://www.latimes.com/local/abcarian/la-me-abcarian-jacket-20190222-story.html,Los Angeles Times,12 hours ago,Kamala Harris,9,2019-02-22 18:00:00
Why Oppose a DNA Test That Could Free an Innocent Man?,https://splinternews.com/why-oppose-a-dna-test-that-could-free-an-innocent-man-1832816713,Splinter,6 hours ago,Kamala Harris,6,2019-02-22 18:00:00
"Kamala Harris reacts to Jussie Smollett arrest: 'Sad, frustrated, and 
disappointed'",https://www.foxnews.com/politics/kamala-harris-says-shes-sad-frustrated-and-disappointed-after-smollett-arrest,Fox News,22 hours ago,Kamala Harris,1,2019-02-22 18:00:00
"Let’s unpack that viral (and since-deleted) criticism of Kamala Harris 
eating chicken and waffles",https://www.washingtonpost.com/news/voraciously/wp/2019/02/22/lets-unpack-that-viral-and-since-deleted-criticism-of-kamala-harris-eating-chicken-and-waffles/,Washington Post,6 hours ago,Kamala Harris,5,2019-02-22 18:00:00
"Hillary Clinton huddles with 2020 Dems, including Biden, Harris and Booker",https://www.foxnews.com/politics/hillary-clinton-huddles-with-2020-dems-including-biden-harris-and-booker,Fox News,5 hours ago,Kamala Harris,4,2019-02-22 18:00:00
Kamala Harris and the Coat of Many Colors,https://www.motherjones.com/kevin-drum/2019/02/kamala-harris-and-the-coat-of-many-colors/,Mother Jones,10 hours ago,Kamala Harris,3,2019-02-23 00:00:00
Why Oppose a DNA Test That Could Free an Innocent Man?,https://splinternews.com/why-oppose-a-dna-test-that-could-free-an-innocent-man-1832816713,Splinter,12 hours ago,Kamala Harris,5,2019-02-23 00:00:00
"Kamala Harris reacts to Jussie Smollett arrest: 'Sad, frustrated, and 
disappointed'",https://www.foxnews.com/politics/kamala-harris-says-shes-sad-frustrated-and-disappointed-after-smollett-arrest,Fox News,1 day ago,Kamala Harris,1,2019-02-23 00:00:00
"Kamala Harris ‘Frustrated and Disappointed’ by Jussie Smollett Allegedly 
Staging Attack",https://variety.com/2019/politics/news/kamala-harris-jussie-smollett-staged-attack-1203146430/,Variety,8 hours ago,Kamala Harris,2,2019-02-23 00:00:00
"On the campaign trail, Kamala Harris tries on a sequined jacket, and men go 
nuts",https://www.latimes.com/local/abcarian/la-me-abcarian-jacket-20190222-story.html,Los Angeles Times,18 hours ago,Kamala Harris,8,2019-02-23 00:00:00
"Kamala Harris 'sad, frustrated and disappointed' over Jussie Smollett arrest",https://nypost.com/2019/02/22/kamala-harris-sad-frustrated-and-disappointed-over-jussie-smollett-arrest/,New York Post,15 hours ago,Kamala Harris,7,2019-02-23 00:00:00
"Dem 2020 hopefuls Harris, Warren say they embrace idea of reparations for 
black Americans: report",https://www.foxnews.com/politics/harris-warren-embrace-reparations-for-black-americans,Fox News,1 day ago,Kamala Harris,10,2019-02-23 00:00:00
Sen. Kamala Harris coming to Cedar Rapids Sunday,https://www.kcrg.com/content/news/Sen-Kamala-Harris-coming-to-Cedar-Rapids-506204611.html,KCRG,18 hours ago,Kamala Harris,9,2019-02-23 00:00:00
"'Social Justice'–Touting Bill Weld Has Kind Words for Fellow Ex-Prosecutors 
Kamala Harris and Amy Klobuchar - Hit & Run : Reason.com",https://reason.com/blog/2019/02/22/social-justice-touting-bill-weld-has-kin,Reason.com,12 hours ago,Kamala Harris,4,2019-02-23 00:00:00
"Kamala Harris, Elizabeth Warren both support reparations for slavery",https://nypost.com/2019/02/22/kamala-harris-elizabeth-warren-both-support-reparations-for-slavery/,New York Post,14 hours ago,Kamala Harris,6,2019-02-23 00:00:00
Sen. Kamala Harris coming to Cedar Rapids Sunday,https://www.kcrg.com/content/news/Sen-Kamala-Harris-coming-to-Cedar-Rapids-506204611.html,KCRG,1 day ago,Kamala Harris,9,2019-02-23 06:00:00
Kamala Harris Says Jussie Smollett Developments Are Disappointing,https://www.nytimes.com/2019/02/22/us/politics/jussie-smollett-kamala-harris.html,New York Times,1 day ago,Kamala Harris,10,2019-02-23 06:00:00
"Kamala Harris ‘Frustrated and Disappointed’ by Jussie Smollett Allegedly 
Staging Attack",https://variety.com/2019/politics/news/kamala-harris-jussie-smollett-staged-attack-1203146430/,Variety,14 hours ago,Kamala Harris,3,2019-02-23 06:00:00
Kamala Harris and the Coat of Many Colors,https://www.motherjones.com/kevin-drum/2019/02/kamala-harris-and-the-coat-of-many-colors/,Mother Jones,16 hours ago,Kamala Harris,4,2019-02-23 06:00:00
"On the campaign trail, Kamala Harris tries on a sequined jacket, and men go 
nuts",https://www.latimes.com/local/abcarian/la-me-abcarian-jacket-20190222-story.html,Los Angeles Times,1 day ago,Kamala Harris,8,2019-02-23 06:00:00
"Kamala Harris reacts to Jussie Smollett arrest: 'Sad, frustrated, and 
disappointed'",https://www.foxnews.com/politics/kamala-harris-says-shes-sad-frustrated-and-disappointed-after-smollett-arrest,Fox News,1 day ago,Kamala Harris,1,2019-02-23 06:00:00
The ‘reparations’ con,https://nypost.com/2019/02/22/the-reparations-con/,New York Post,10 hours ago,Kamala Harris,2,2019-02-23 06:00:00
"'Social Justice'–Touting Bill Weld Has Kind Words for Fellow Ex-Prosecutors 
Kamala Harris and Amy Klobuchar - Hit & Run : Reason.com",https://reason.com/blog/2019/02/22/social-justice-touting-bill-weld-has-kin,Reason.com,18 hours ago,Kamala Harris,6,2019-02-23 06:00:00
"Hillary Clinton huddles with 2020 Dems, including Biden, Harris and Booker",https://www.foxnews.com/politics/hillary-clinton-huddles-with-2020-dems-including-biden-harris-and-booker,Fox News,17 hours ago,Kamala Harris,5,2019-02-23 06:00:00
Why Oppose a DNA Test That Could Free an Innocent Man?,https://splinternews.com/why-oppose-a-dna-test-that-could-free-an-innocent-man-1832816713,Splinter,18 hours ago,Kamala Harris,7,2019-02-23 06:00:00
Kamala Harris’ father rips her comments on weed,https://www.sfchronicle.com/politics/article/Kamala-Harris-father-rips-her-comments-on-weed-13635531.php,San Francisco Chronicle,1 day ago,Kamala Harris,10,2019-02-23 12:00:00
Why Oppose a DNA Test That Could Free an Innocent Man?,https://splinternews.com/why-oppose-a-dna-test-that-could-free-an-innocent-man-1832816713,Splinter,1 day ago,Kamala Harris,7,2019-02-23 12:00:00
Kamala Harris ‘frustrated and disappointed’ by Jussie Smollett,https://www.bostonherald.com/2019/02/23/kamala-harris-frustrated-and-disappointed-by-jussie-smollett/,Boston Herald,6 hours ago,Kamala Harris,2,2019-02-23 12:00:00
Clumsy Kamala,https://www.nationalreview.com/2019/02/kamala-harris-presidential-campaign-style-own-worst-enemy/,National Review,7 hours ago,Kamala Harris,1,2019-02-23 12:00:00
"On the campaign trail, Kamala Harris tries on a sequined jacket, and men go 
nuts",https://www.latimes.com/local/abcarian/la-me-abcarian-jacket-20190222-story.html,Los Angeles Times,1 day ago,Kamala Harris,9,2019-02-23 12:00:00
