title,url,source,time,query,position,moment
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,12 hours ago,Amy Klobuchar,4,2019-03-12 00:00:00
Poll finds Klobuchar struggling to make impact among Iowa caucus-goers,https://www.minnpost.com/glean/2019/03/poll-finds-klobuchar-struggling-to-make-impact-among-iowa-caucus-goers/,MinnPost,17 hours ago,Amy Klobuchar,5,2019-03-12 00:00:00
Amy Klobuchar suggests taxing companies making money off user data,https://www.theverge.com/2019/3/9/18257617/amy-klobuchar-user-data-sales-tax-google-amazon-facebook,The Verge,2 days ago,Amy Klobuchar,9,2019-03-12 00:00:00
Klobuchar addresses salad comb incident,https://www.cnn.com/videos/politics/2019/03/09/amy-klobuchar-salad-comb-sxsw-sot-vpx.cnn,CNN.com,2 days ago,Amy Klobuchar,1,2019-03-12 00:00:00
"Amy Klobuchar Talks Health Care, Israel and, Yes, That Comb",https://www.nytimes.com/2019/03/09/us/politics/amy-klobuchar-2020-staff-interview.html,The New York Times,2 days ago,Amy Klobuchar,2,2019-03-12 00:00:00
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,18 hours ago,Amy Klobuchar,6,2019-03-12 06:00:00
Poll finds Klobuchar struggling to make impact among Iowa caucus-goers,https://www.minnpost.com/glean/2019/03/poll-finds-klobuchar-struggling-to-make-impact-among-iowa-caucus-goers/,MinnPost,23 hours ago,Amy Klobuchar,7,2019-03-12 06:00:00
"Amy Klobuchar, first Democratic presidential candidate to visit Tampa Bay, 
talks climate change in Tampa",https://www.tampabay.com/florida-politics/buzz/2019/03/10/amy-klobuchar-first-democratic-presidential-candidate-to-visit-tampa-bay-talks-climate-change-in-tampa/,Tampa Bay Times,1 day ago,Amy Klobuchar,8,2019-03-12 06:00:00
Klobuchar addresses salad comb incident,https://www.cnn.com/videos/politics/2019/03/09/amy-klobuchar-salad-comb-sxsw-sot-vpx.cnn,CNN.com,2 days ago,Amy Klobuchar,1,2019-03-12 06:00:00
SXSW: Elizabeth Warren and Amy Klobuchar talk tech proposals,https://www.cbsnews.com/news/sxsw-elizabeth-warren-amy-klobuchar-talk-tech-proposals-austin-texas-2019-03-09/,CBS News,2 days ago,Amy Klobuchar,10,2019-03-12 06:00:00
"Amy Klobuchar Talks Health Care, Israel and, Yes, That Comb",https://www.nytimes.com/2019/03/09/us/politics/amy-klobuchar-2020-staff-interview.html,The New York Times,2 days ago,Amy Klobuchar,2,2019-03-12 06:00:00
US election 2020: Nine Democratic candidates. One event. Who shone?,https://www.bbc.com/news/world-us-canada-47504477,BBC News,2 hours ago,Amy Klobuchar,4,2019-03-12 06:00:00
"Ocasio-Cortez draws bigger crowd at SXSW than 2020 candidates Warren, 
Klobuchar",https://www.foxnews.com/politics/ocasio-cortez-outdraws-2020-presidential-candidates-warren-klobuchar-at-sxsw,Fox News,1 day ago,Amy Klobuchar,9,2019-03-12 06:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,17 hours ago,Amy Klobuchar,5,2019-03-12 06:00:00
Are Progressive Critics Missing the Point on Harris and Klobuchar?,https://www.thedailybeast.com/kamala-harris-and-amy-klobuchar-are-progressive-critics-missing-the-point?source=articles&via=rss,The Daily Beast,2 hours ago,Amy Klobuchar,3,2019-03-12 06:00:00
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,1 day ago,Amy Klobuchar,6,2019-03-12 12:00:00
"Amy Klobuchar, first Democratic presidential candidate to visit Tampa Bay, 
talks climate change in Tampa",https://www.tampabay.com/florida-politics/buzz/2019/03/10/amy-klobuchar-first-democratic-presidential-candidate-to-visit-tampa-bay-talks-climate-change-in-tampa/,Tampa Bay Times,1 day ago,Amy Klobuchar,8,2019-03-12 12:00:00
Are Progressive Critics Missing the Point on Harris and Klobuchar?,https://www.thedailybeast.com/kamala-harris-and-amy-klobuchar-are-progressive-critics-missing-the-point,The Daily Beast,8 hours ago,Amy Klobuchar,4,2019-03-12 12:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,23 hours ago,Amy Klobuchar,5,2019-03-12 12:00:00
SXSW: Elizabeth Warren and Amy Klobuchar talk tech proposals,https://www.cbsnews.com/news/sxsw-elizabeth-warren-amy-klobuchar-talk-tech-proposals-austin-texas-2019-03-09/,CBS News,2 days ago,Amy Klobuchar,10,2019-03-12 12:00:00
Klobuchar addresses salad comb incident,https://www.cnn.com/videos/politics/2019/03/09/amy-klobuchar-salad-comb-sxsw-sot-vpx.cnn,CNN.com,2 days ago,Amy Klobuchar,1,2019-03-12 12:00:00
"Poll: Biden, Klobuchar lead pack in Michigan match-up against Trump | 
TheHill",https://thehill.com/homenews/campaign/433636-poll-biden-klobuchar-post-best-numbers-in-michigan-match-up-against-trump,The Hill,2 hours ago,Amy Klobuchar,3,2019-03-12 12:00:00
"Ocasio-Cortez draws bigger crowd at SXSW than 2020 candidates Warren, 
Klobuchar",https://www.foxnews.com/politics/ocasio-cortez-outdraws-2020-presidential-candidates-warren-klobuchar-at-sxsw,Fox News,2 days ago,Amy Klobuchar,9,2019-03-12 12:00:00
Poll finds Klobuchar struggling to make impact among Iowa caucus-goers,https://www.minnpost.com/glean/2019/03/poll-finds-klobuchar-struggling-to-make-impact-among-iowa-caucus-goers/,MinnPost,1 day ago,Amy Klobuchar,7,2019-03-12 12:00:00
"Amy Klobuchar Talks Health Care, Israel and, Yes, That Comb",https://www.nytimes.com/2019/03/09/us/politics/amy-klobuchar-2020-staff-interview.html,The New York Times,2 days ago,Amy Klobuchar,2,2019-03-12 12:00:00
Klobuchar addresses salad comb incident,https://www.cnn.com/videos/politics/2019/03/09/amy-klobuchar-salad-comb-sxsw-sot-vpx.cnn,CNN.com,3 days ago,Amy Klobuchar,2,2019-03-12 18:00:00
Readers—And Former Staffers—Discuss Amy Klobuchar’s Behavior,https://www.theatlantic.com/letters/archive/2019/03/readers-respond-amy-klobuchars-anger/584575/,The Atlantic,2 hours ago,Amy Klobuchar,1,2019-03-12 18:00:00
Are Progressive Critics Missing the Point on Harris and Klobuchar?,https://www.thedailybeast.com/kamala-harris-and-amy-klobuchar-are-progressive-critics-missing-the-point,The Daily Beast,14 hours ago,Amy Klobuchar,4,2019-03-12 18:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,1 day ago,Amy Klobuchar,5,2019-03-12 18:00:00
"Amy Klobuchar Talks Health Care, Israel and, Yes, That Comb",https://www.nytimes.com/2019/03/09/us/politics/amy-klobuchar-2020-staff-interview.html,The New York Times,3 days ago,Amy Klobuchar,10,2019-03-12 18:00:00
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,1 day ago,Amy Klobuchar,6,2019-03-12 18:00:00
"Ocasio-Cortez draws bigger crowd at SXSW than 2020 candidates Warren, 
Klobuchar",https://www.foxnews.com/politics/ocasio-cortez-outdraws-2020-presidential-candidates-warren-klobuchar-at-sxsw,Fox News,2 days ago,Amy Klobuchar,8,2019-03-12 18:00:00
"Poll: Biden, Klobuchar lead pack in Michigan match-up against Trump | 
TheHill",https://thehill.com/homenews/campaign/433636-poll-biden-klobuchar-post-best-numbers-in-michigan-match-up-against-trump,The Hill,8 hours ago,Amy Klobuchar,3,2019-03-12 18:00:00
SXSW: Elizabeth Warren and Amy Klobuchar talk tech proposals,https://www.cbsnews.com/news/sxsw-elizabeth-warren-amy-klobuchar-talk-tech-proposals-austin-texas-2019-03-09/,CBS News,3 days ago,Amy Klobuchar,9,2019-03-12 18:00:00
Poll finds Klobuchar struggling to make impact among Iowa caucus-goers,https://www.minnpost.com/glean/2019/03/poll-finds-klobuchar-struggling-to-make-impact-among-iowa-caucus-goers/,MinnPost,1 day ago,Amy Klobuchar,7,2019-03-12 18:00:00
"Amy Klobuchar Talks Health Care, Israel and, Yes, That Comb",https://www.nytimes.com/2019/03/09/us/politics/amy-klobuchar-2020-staff-interview.html,The New York Times,3 days ago,Amy Klobuchar,2,2019-03-13 00:00:00
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,1 day ago,Amy Klobuchar,7,2019-03-13 00:00:00
Poll finds Klobuchar struggling to make impact among Iowa caucus-goers,https://www.minnpost.com/glean/2019/03/poll-finds-klobuchar-struggling-to-make-impact-among-iowa-caucus-goers/,MinnPost,1 day ago,Amy Klobuchar,8,2019-03-13 00:00:00
Readers—And Former Staffers—Discuss Amy Klobuchar’s Behavior,https://www.theatlantic.com/letters/archive/2019/03/readers-respond-amy-klobuchars-anger/584575/,The Atlantic,8 hours ago,Amy Klobuchar,1,2019-03-13 00:00:00
"Ocasio-Cortez draws bigger crowd at SXSW than 2020 candidates Warren, 
Klobuchar",https://www.foxnews.com/politics/ocasio-cortez-outdraws-2020-presidential-candidates-warren-klobuchar-at-sxsw,Fox News,2 days ago,Amy Klobuchar,9,2019-03-13 00:00:00
Klobuchar slams corporate goliaths but takes their money anyway,https://www.washingtonexaminer.com/news/amy-klobuchar-slams-corporate-goliaths-but-takes-their-money-anyway,Washington Examiner,16 mins ago,Amy Klobuchar,3,2019-03-13 00:00:00
SXSW: Elizabeth Warren and Amy Klobuchar talk tech proposals,https://www.cbsnews.com/news/sxsw-elizabeth-warren-amy-klobuchar-talk-tech-proposals-austin-texas-2019-03-09/,CBS News,3 days ago,Amy Klobuchar,10,2019-03-13 00:00:00
Are Progressive Critics Missing the Point on Harris and Klobuchar?,https://www.thedailybeast.com/kamala-harris-and-amy-klobuchar-are-progressive-critics-missing-the-point,The Daily Beast,20 hours ago,Amy Klobuchar,4,2019-03-13 00:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,1 day ago,Amy Klobuchar,6,2019-03-13 00:00:00
A state Senate race in Iowa is drawing presidential hopefuls,https://www.apnews.com/aa479e76b4a34d92b07679737419d8b9,Associated Press,23 hours ago,Amy Klobuchar,5,2019-03-13 00:00:00
Klobuchar slams corporate goliaths but takes their money anyway,https://www.washingtonexaminer.com/news/amy-klobuchar-slams-corporate-goliaths-but-takes-their-money-anyway,Washington Examiner,6 hours ago,Amy Klobuchar,2,2019-03-13 06:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,1 day ago,Amy Klobuchar,5,2019-03-13 06:00:00
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,1 day ago,Amy Klobuchar,6,2019-03-13 06:00:00
Readers—And Former Staffers—Discuss Amy Klobuchar’s Behavior,https://www.theatlantic.com/letters/archive/2019/03/readers-respond-amy-klobuchars-anger/584575/,The Atlantic,14 hours ago,Amy Klobuchar,1,2019-03-13 06:00:00
Are Progressive Critics Missing the Point on Harris and Klobuchar?,https://www.thedailybeast.com/kamala-harris-and-amy-klobuchar-are-progressive-critics-missing-the-point,The Daily Beast,1 day ago,Amy Klobuchar,4,2019-03-13 06:00:00
Klobuchar: Maybe we should tax companies that sell our data,https://bringmethenews.com/minnesota-news/klobuchar-maybe-we-should-tax-companies-that-sell-our-data,Bring Me The News,2 days ago,Amy Klobuchar,10,2019-03-13 06:00:00
Sen. Klobuchar Talks With *Checks Notes* Andrew Gillum on How to Win Florida,https://www.mediaite.com/online/sen-klobuchar-talks-with-check-notes-andrew-gillum-on-how-to-win-florida/,Mediaite.com,13 hours ago,Amy Klobuchar,3,2019-03-13 06:00:00
"Senator Amy Klobuchar floats idea of taxing companies that profit from user 
data",https://www.techspot.com/news/79118-senator-amy-klobuchar-floats-idea-taxing-companies-profit.html,TechSpot,2 days ago,Amy Klobuchar,9,2019-03-13 06:00:00
"Amy Klobuchar, first Democratic presidential candidate to visit Tampa Bay, 
talks climate change in Tampa",https://www.tampabay.com/florida-politics/buzz/2019/03/10/amy-klobuchar-first-democratic-presidential-candidate-to-visit-tampa-bay-talks-climate-change-in-tampa/,Tampa Bay Times,2 days ago,Amy Klobuchar,8,2019-03-13 06:00:00
Poll finds Klobuchar struggling to make impact among Iowa caucus-goers,https://www.minnpost.com/glean/2019/03/poll-finds-klobuchar-struggling-to-make-impact-among-iowa-caucus-goers/,MinnPost,1 day ago,Amy Klobuchar,7,2019-03-13 06:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,1 day ago,Amy Klobuchar,5,2019-03-13 12:00:00
Poll finds Klobuchar struggling to make impact among Iowa caucus-goers,https://www.minnpost.com/glean/2019/03/poll-finds-klobuchar-struggling-to-make-impact-among-iowa-caucus-goers/,MinnPost,2 days ago,Amy Klobuchar,7,2019-03-13 12:00:00
Are Progressive Critics Missing the Point on Harris and Klobuchar?,https://www.thedailybeast.com/kamala-harris-and-amy-klobuchar-are-progressive-critics-missing-the-point,The Daily Beast,1 day ago,Amy Klobuchar,4,2019-03-13 12:00:00
Readers—And Former Staffers—Discuss Amy Klobuchar’s Behavior,https://www.theatlantic.com/letters/archive/2019/03/readers-respond-amy-klobuchars-anger/584575/,The Atlantic,20 hours ago,Amy Klobuchar,2,2019-03-13 12:00:00
"Amy Klobuchar, first Democratic presidential candidate to visit Tampa Bay, 
talks climate change in Tampa",https://www.tampabay.com/florida-politics/buzz/2019/03/10/amy-klobuchar-first-democratic-presidential-candidate-to-visit-tampa-bay-talks-climate-change-in-tampa/,Tampa Bay Times,2 days ago,Amy Klobuchar,8,2019-03-13 12:00:00
Klobuchar slams corporate goliaths but takes their money anyway,https://www.washingtonexaminer.com/news/amy-klobuchar-slams-corporate-goliaths-but-takes-their-money-anyway,Washington Examiner,12 hours ago,Amy Klobuchar,1,2019-03-13 12:00:00
Klobuchar: Maybe we should tax companies that sell our data,https://bringmethenews.com/minnesota-news/klobuchar-maybe-we-should-tax-companies-that-sell-our-data,Bring Me The News,3 days ago,Amy Klobuchar,10,2019-03-13 12:00:00
Sen. Klobuchar Talks With *Checks Notes* Andrew Gillum on How to Win Florida,https://www.mediaite.com/online/sen-klobuchar-talks-with-check-notes-andrew-gillum-on-how-to-win-florida/,Mediaite.com,19 hours ago,Amy Klobuchar,3,2019-03-13 12:00:00
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,2 days ago,Amy Klobuchar,6,2019-03-13 12:00:00
"Senator Amy Klobuchar floats idea of taxing companies that profit from user 
data",https://www.techspot.com/news/79118-senator-amy-klobuchar-floats-idea-taxing-companies-profit.html,TechSpot,2 days ago,Amy Klobuchar,9,2019-03-13 12:00:00
"Poll: Biden, Klobuchar lead pack in Michigan match-up against Trump | 
TheHill",https://thehill.com/homenews/campaign/433636-poll-biden-klobuchar-post-best-numbers-in-michigan-match-up-against-trump,The Hill,1 day ago,Amy Klobuchar,5,2019-03-13 18:00:00
Are Progressive Critics Missing the Point on Harris and Klobuchar?,https://www.thedailybeast.com/kamala-harris-and-amy-klobuchar-are-progressive-critics-missing-the-point,The Daily Beast,1 day ago,Amy Klobuchar,6,2019-03-13 18:00:00
Sen. Klobuchar Talks With *Checks Notes* Andrew Gillum on How to Win Florida,https://www.mediaite.com/online/sen-klobuchar-talks-with-check-notes-andrew-gillum-on-how-to-win-florida/,Mediaite.com,1 day ago,Amy Klobuchar,4,2019-03-13 18:00:00
"U.S. Sen. Amy Klobuchar: The farm bill — a bipartisan win that works for 
Minnesota",https://www.winonadailynews.com/community/houstonconews/opinion/u-s-sen-amy-klobuchar-the-farm-bill-a-bipartisan/article_47caa877-2c40-5f10-b04d-828cddc6351f.html,Winona Daily News,16 hours ago,Amy Klobuchar,3,2019-03-13 18:00:00
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,2 days ago,Amy Klobuchar,8,2019-03-13 18:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,2 days ago,Amy Klobuchar,7,2019-03-13 18:00:00
Readers—And Former Staffers—Discuss Amy Klobuchar’s Behavior,https://www.theatlantic.com/letters/archive/2019/03/readers-respond-amy-klobuchars-anger/584575/,The Atlantic,1 day ago,Amy Klobuchar,2,2019-03-13 18:00:00
"Amy Klobuchar, first Democratic presidential candidate to visit Tampa Bay, 
talks climate change in Tampa",https://www.tampabay.com/florida-politics/buzz/2019/03/10/amy-klobuchar-first-democratic-presidential-candidate-to-visit-tampa-bay-talks-climate-change-in-tampa/,Tampa Bay Times,3 days ago,Amy Klobuchar,10,2019-03-13 18:00:00
Poll finds Klobuchar struggling to make impact among Iowa caucus-goers,https://www.minnpost.com/glean/2019/03/poll-finds-klobuchar-struggling-to-make-impact-among-iowa-caucus-goers/,MinnPost,2 days ago,Amy Klobuchar,9,2019-03-13 18:00:00
Klobuchar slams corporate goliaths but takes their money anyway,https://www.washingtonexaminer.com/news/amy-klobuchar-slams-corporate-goliaths-but-takes-their-money-anyway,Washington Examiner,18 hours ago,Amy Klobuchar,1,2019-03-13 18:00:00
Readers—And Former Staffers—Discuss Amy Klobuchar’s Behavior,https://www.theatlantic.com/letters/archive/2019/03/readers-respond-amy-klobuchars-anger/584575/,The Atlantic,1 day ago,Amy Klobuchar,2,2019-03-14 00:00:00
"Senator Amy Klobuchar floats idea of taxing companies that profit from user 
data",https://www.techspot.com/news/79118-senator-amy-klobuchar-floats-idea-taxing-companies-profit.html,TechSpot,3 days ago,Amy Klobuchar,10,2019-03-14 00:00:00
Klobuchar slams corporate goliaths but takes their money anyway,https://www.washingtonexaminer.com/news/amy-klobuchar-slams-corporate-goliaths-but-takes-their-money-anyway,Washington Examiner,1 day ago,Amy Klobuchar,1,2019-03-14 00:00:00
"Presidential hopeful Sen. Amy Klobuchar to visit Cedar Rapids, Independence 
this weekend",https://www.thegazette.com/subject/news/government/presidential-hopeful-minnesota-senator-amy-klobuchar-to-visit-cedar-rapids-independence-this-weekend-20190313,The Gazette,3 hours ago,Amy Klobuchar,3,2019-03-14 00:00:00
"Amy Klobuchar, first Democratic presidential candidate to visit Tampa Bay, 
talks climate change in Tampa",https://www.tampabay.com/florida-politics/buzz/2019/03/10/amy-klobuchar-first-democratic-presidential-candidate-to-visit-tampa-bay-talks-climate-change-in-tampa/,Tampa Bay Times,3 days ago,Amy Klobuchar,9,2019-03-14 00:00:00
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,2 days ago,Amy Klobuchar,8,2019-03-14 00:00:00
Sen. Klobuchar Talks With *Checks Notes* Andrew Gillum on How to Win Florida,https://www.mediaite.com/online/sen-klobuchar-talks-with-check-notes-andrew-gillum-on-how-to-win-florida/,Mediaite.com,1 day ago,Amy Klobuchar,4,2019-03-14 00:00:00
"Poll: Biden, Klobuchar lead pack in Michigan match-up against Trump | 
TheHill",https://thehill.com/homenews/campaign/433636-poll-biden-klobuchar-post-best-numbers-in-michigan-match-up-against-trump,The Hill,1 day ago,Amy Klobuchar,5,2019-03-14 00:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,2 days ago,Amy Klobuchar,7,2019-03-14 00:00:00
Are Progressive Critics Missing the Point on Harris and Klobuchar?,https://www.thedailybeast.com/kamala-harris-and-amy-klobuchar-are-progressive-critics-missing-the-point,The Daily Beast,1 day ago,Amy Klobuchar,6,2019-03-14 00:00:00
Are Progressive Critics Missing the Point on Harris and Klobuchar?,https://www.thedailybeast.com/kamala-harris-and-amy-klobuchar-are-progressive-critics-missing-the-point,The Daily Beast,2 days ago,Amy Klobuchar,6,2019-03-14 06:00:00
"Poll: Biden, Klobuchar lead pack in Michigan match-up against Trump | 
TheHill",https://thehill.com/homenews/campaign/433636-poll-biden-klobuchar-post-best-numbers-in-michigan-match-up-against-trump,The Hill,1 day ago,Amy Klobuchar,5,2019-03-14 06:00:00
Amy Klobuchar suggests taxing companies making money off user data,https://www.theverge.com/2019/3/9/18257617/amy-klobuchar-user-data-sales-tax-google-amazon-facebook,The Verge,4 days ago,Amy Klobuchar,10,2019-03-14 06:00:00
"Presidential hopeful Sen. Amy Klobuchar to visit Cedar Rapids, Independence 
this weekend",https://www.thegazette.com/subject/news/government/presidential-hopeful-minnesota-senator-amy-klobuchar-to-visit-cedar-rapids-independence-this-weekend-20190313,The Gazette: Eastern Iowa Breaking News and Headlines,9 hours ago,Amy Klobuchar,3,2019-03-14 06:00:00
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,2 days ago,Amy Klobuchar,8,2019-03-14 06:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,2 days ago,Amy Klobuchar,7,2019-03-14 06:00:00
Klobuchar slams corporate goliaths but takes their money anyway,https://www.washingtonexaminer.com/news/amy-klobuchar-slams-corporate-goliaths-but-takes-their-money-anyway,Washington Examiner,1 day ago,Amy Klobuchar,1,2019-03-14 06:00:00
"Amy Klobuchar Talks Health Care, Israel and, Yes, That Comb",https://www.nytimes.com/2019/03/09/us/politics/amy-klobuchar-2020-staff-interview.html,The New York Times,4 days ago,Amy Klobuchar,9,2019-03-14 06:00:00
Sen. Klobuchar Talks With *Checks Notes* Andrew Gillum on How to Win Florida,https://www.mediaite.com/online/sen-klobuchar-talks-with-check-notes-andrew-gillum-on-how-to-win-florida/,Mediaite.com,1 day ago,Amy Klobuchar,4,2019-03-14 06:00:00
Readers—And Former Staffers—Discuss Amy Klobuchar’s Behavior,https://www.theatlantic.com/letters/archive/2019/03/readers-respond-amy-klobuchars-anger/584575/,The Atlantic,1 day ago,Amy Klobuchar,2,2019-03-14 06:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,2 days ago,Amy Klobuchar,8,2019-03-14 12:00:00
"Democratic Senator Amy Klobuchar to walk in St. Patrick's Day in Cedar 
Rapids",https://www.kcrg.com/content/news/Democratic-Senator-Amy-Klobuchar-in-eastern-Iowa-this-weekend-507141741.html,KCRG,1 hour ago,Amy Klobuchar,3,2019-03-14 12:00:00
Klobuchar slams corporate goliaths but takes their money anyway,https://www.washingtonexaminer.com/news/amy-klobuchar-slams-corporate-goliaths-but-takes-their-money-anyway,Washington Examiner,1 day ago,Amy Klobuchar,1,2019-03-14 12:00:00
"Interview: Amy Klobuchar on carbon tax, Cuba, Biden’s busing quote and her 
chat with Gillum",https://www.tampabay.com/florida-politics/buzz/2019/03/11/interview-amy-klobuchar-on-carbon-tax-cuba-bidens-busing-quote-and-her-chat-with-gillum/,Tampa Bay Times,3 days ago,Amy Klobuchar,9,2019-03-14 12:00:00
Are Progressive Critics Missing the Point on Harris and Klobuchar?,https://www.thedailybeast.com/kamala-harris-and-amy-klobuchar-are-progressive-critics-missing-the-point,The Daily Beast,2 days ago,Amy Klobuchar,7,2019-03-14 12:00:00
"Presidential hopeful Sen. Amy Klobuchar to visit Cedar Rapids, Independence 
this weekend",https://www.thegazette.com/subject/news/government/presidential-hopeful-minnesota-senator-amy-klobuchar-to-visit-cedar-rapids-independence-this-weekend-20190313,The Gazette: Eastern Iowa Breaking News and Headlines,15 hours ago,Amy Klobuchar,4,2019-03-14 12:00:00
Sen. Klobuchar Talks With *Checks Notes* Andrew Gillum on How to Win Florida,https://www.mediaite.com/online/sen-klobuchar-talks-with-check-notes-andrew-gillum-on-how-to-win-florida/,Mediaite.com,1 day ago,Amy Klobuchar,5,2019-03-14 12:00:00
"Poll: Biden, Klobuchar lead pack in Michigan match-up against Trump | 
TheHill",https://thehill.com/homenews/campaign/433636-poll-biden-klobuchar-post-best-numbers-in-michigan-match-up-against-trump,TheHill,2 days ago,Amy Klobuchar,6,2019-03-14 12:00:00
Readers—And Former Staffers—Discuss Amy Klobuchar’s Behavior,https://www.theatlantic.com/letters/archive/2019/03/readers-respond-amy-klobuchars-anger/584575/,The Atlantic,1 day ago,Amy Klobuchar,2,2019-03-14 12:00:00
"Amy Klobuchar Talks Health Care, Israel and, Yes, That Comb",https://www.nytimes.com/2019/03/09/us/politics/amy-klobuchar-2020-staff-interview.html,The New York Times,4 days ago,Amy Klobuchar,10,2019-03-14 12:00:00
"Amy Klobuchar welcomes O'Rourke into 2020 race: 'I think that competition 
is good in our party'",https://www.cnn.com/2019/03/14/politics/klobuchar-orourke-2020-race/index.html,CNN,2 hours ago,Amy Klobuchar,6,2019-03-14 18:00:00
Readers—And Former Staffers—Discuss Amy Klobuchar’s Behavior,https://www.theatlantic.com/letters/archive/2019/03/readers-respond-amy-klobuchars-anger/584575/,The Atlantic,2 days ago,Amy Klobuchar,10,2019-03-14 18:00:00
"Presidential hopeful Sen. Amy Klobuchar to visit Cedar Rapids, Independence 
this weekend",https://www.thegazette.com/subject/news/government/presidential-hopeful-minnesota-senator-amy-klobuchar-to-visit-cedar-rapids-independence-this-weekend-20190313,The Gazette: Eastern Iowa Breaking News and Headlines,21 hours ago,Amy Klobuchar,8,2019-03-14 18:00:00
What Can A Candidate’s Home-State Popularity Tell Us About 2020?,https://fivethirtyeight.com/features/how-the-2020-candidates-do-with-the-voters-who-know-them-best/,FiveThirtyEight,3 days ago,Amy Klobuchar,2,2019-03-14 18:00:00
